PromedioAcumulado,AsistenciaPct,HorasEstudioSem,TareasEntregadasPct,Parcial1,Parcial2,DificultadMateria,IntentosReprobados,PromedioFinal,Aprobado
3.29,89.8,8.6,76.6,3.83,2.41,3,0,2.73738869970153,0
3.52,82.6,9.6,86.6,3.63,3.66,4,0,3.2904502085951455,1
2.7,73.3,4.7,65.1,3.87,3.37,2,0,3.255717627333697,1
3.18,86.6,13.6,100.0,3.66,3.93,3,1,3.7592895375317865,1
4.11,76.7,5.5,72.5,4.12,5.0,3,0,4.126182140223452,1
3.17,89.4,8.1,77.1,4.55,3.96,1,0,3.952857458245343,1
3.16,78.1,15.5,69.8,2.89,2.85,3,0,2.531925660737655,0
3.86,76.9,10.8,59.1,2.91,2.41,5,0,2.2741369212259,0
3.33,85.9,13.8,68.3,3.35,4.52,4,0,3.71344697665264,1
3.61,81.3,9.6,71.7,3.08,3.95,4,0,3.2259477035182664,1
3.8,70.5,14.2,85.8,4.53,3.81,1,0,3.992867340510471,1
3.29,96.7,11.9,81.4,3.7,4.02,3,0,3.4901638935407684,1
3.99,81.2,1.7,61.8,3.06,3.97,4,0,2.9389794318293068,0
3.95,93.6,3.8,86.8,3.66,3.59,4,0,3.353578979136863,1
3.76,87.8,6.1,81.1,3.52,4.07,3,0,3.6363488299226416,1
4.36,66.2,9.7,98.3,3.78,3.56,2,2,3.111592952838881,1
4.04,90.2,6.1,100.0,3.55,3.7,5,1,2.957910860305081,0
3.46,81.1,14.7,89.8,3.63,3.39,3,0,3.0005625718358933,1
3.22,82.7,12.2,90.4,4.26,2.71,4,0,3.38657909674554,1
3.68,100.0,9.5,68.4,3.02,4.25,3,0,3.588891612465735,1
3.57,89.8,10.6,77.9,3.38,4.09,3,0,3.5760806017684565,1
3.57,83.5,16.0,42.7,4.12,3.4,5,0,3.387120410575604,1
3.32,80.8,3.9,72.8,3.97,3.58,2,2,2.941832776093339,0
3.62,100.0,13.7,87.6,2.77,2.73,4,0,2.840430166067094,0
4.38,84.9,11.3,100.0,2.95,3.67,2,0,3.6565096284371155,1
3.94,95.2,21.3,76.2,2.66,2.68,1,0,3.099186155563386,1
3.67,88.4,14.6,75.7,3.38,3.4,1,0,3.76668354546722,1
4.22,86.6,11.6,73.6,4.2,3.1,3,0,3.399741269959199,1
3.96,95.2,9.5,66.3,3.98,3.57,2,1,3.704988086045338,1
3.44,87.4,12.8,65.5,3.5,3.94,5,0,3.237830688359291,1
3.57,84.8,6.5,66.8,2.44,4.39,3,0,3.4892013185423174,1
4.05,90.2,3.1,98.9,4.37,4.0,2,0,3.664012025331568,1
3.72,73.6,10.7,77.1,3.28,2.71,5,0,2.6010297225832697,0
3.81,89.6,11.5,63.0,3.37,5.0,3,0,3.794522357264139,1
2.97,86.2,4.7,64.6,3.34,3.96,3,0,3.532122680365479,1
3.34,80.0,2.7,50.9,2.56,4.44,2,0,3.3198590385527114,1
3.57,88.5,12.3,74.6,4.65,4.66,2,1,4.1531897484767715,1
4.17,78.7,13.0,70.2,4.79,3.67,2,0,3.8687829705037755,1
4.55,76.5,7.0,82.5,3.47,3.24,2,0,3.3741498158476553,1
3.15,96.4,4.3,91.2,2.5,4.16,5,0,3.0059243202912187,1
3.29,93.2,15.0,67.9,4.34,4.38,4,0,4.169362175267596,1
3.82,93.2,13.9,76.6,4.03,4.1,4,0,3.5167954237121717,1
4.66,97.7,10.7,95.7,3.48,4.51,3,0,3.757576365929265,1
3.1,92.0,20.4,69.5,5.0,4.45,2,0,4.575501833740842,1
2.62,69.6,11.7,61.3,4.26,4.4,2,1,3.7911572113056087,1
3.68,94.7,9.9,86.3,2.94,4.21,1,0,3.735829555868102,1
2.93,80.9,7.0,97.1,2.41,2.63,5,0,2.2816183559033965,0
3.88,79.8,8.8,96.2,3.3,4.11,4,1,3.1732301598406307,1
3.99,91.0,4.4,69.4,5.0,3.63,3,1,3.7862506079357527,1
3.49,95.0,7.1,63.7,3.34,2.06,2,0,3.0186965949031594,1
3.38,89.8,17.0,76.2,3.54,3.79,2,0,3.9780855188113025,1
3.24,83.4,10.8,80.4,2.79,3.67,3,0,3.114309697082778,1
3.63,94.0,12.5,79.7,3.26,3.1,3,1,2.977107630108247,0
2.94,87.4,2.8,71.3,3.53,3.24,3,0,3.1649444460796343,1
3.37,89.0,17.4,97.6,3.72,2.98,3,0,3.382918172483062,1
3.23,75.0,13.1,100.0,3.48,3.58,3,0,3.241696302157166,1
3.74,72.2,8.8,59.5,3.46,2.37,3,1,2.3987469287726744,0
3.77,81.7,16.8,65.6,3.08,3.09,5,0,2.926236961752126,0
4.3,75.1,3.1,76.4,4.1,4.53,5,1,3.5548867489446505,1
3.11,98.5,20.0,78.3,4.38,4.09,1,0,4.39951670451126,1
3.43,70.3,9.2,87.3,4.56,2.94,3,0,3.4162463790451874,1
4.07,77.9,4.3,74.2,2.83,3.8,3,1,3.0213373773371415,1
3.84,67.7,7.1,76.7,2.57,3.36,5,0,2.3819389676873453,0
3.27,89.0,4.7,44.7,3.57,4.11,2,1,3.6300544033502415,1
2.94,78.7,14.0,98.2,4.25,4.54,3,0,3.915605261889554,1
4.53,100.0,8.3,53.1,3.59,4.92,1,0,4.323150290180394,1
2.8,88.8,0.9,53.1,3.21,3.4,3,1,2.796299498882714,0
2.98,82.1,3.3,56.1,4.0,3.73,2,0,3.5305206697077685,1
3.69,87.5,2.8,66.9,5.0,3.47,3,1,3.6541531376097587,1
4.08,89.4,14.1,95.2,2.69,3.93,2,0,3.6247651483846326,1
3.16,92.9,11.5,95.2,4.54,3.72,3,0,3.905451722491495,1
3.94,95.0,5.4,71.8,3.31,3.17,3,0,2.6949093993618827,0
3.1,81.1,8.2,57.2,3.12,4.67,4,1,3.0866609226354207,1
4.0,76.5,9.8,85.1,4.17,3.07,3,0,3.2739443007310607,1
4.01,88.8,8.1,74.9,3.42,3.65,2,0,3.487303050031324,1
3.16,100.0,7.4,92.6,2.7,4.05,3,0,3.2738239077733153,1
4.04,97.7,7.4,61.2,3.58,3.18,3,1,2.9302746223428784,0
3.11,100.0,17.5,75.3,3.7,3.11,5,1,2.9427262987094633,0
2.36,100.0,7.9,90.6,3.57,4.47,5,1,3.5016851416713326,1
3.53,73.5,17.0,94.1,3.66,4.36,3,0,3.650860960134882,1
3.79,84.6,8.4,100.0,3.32,5.0,3,1,3.525388228764544,1
3.98,83.8,12.8,100.0,4.25,4.24,2,0,3.9842415805479385,1
4.14,86.1,14.7,77.6,3.79,3.03,3,1,3.010431997245073,1
3.08,86.8,10.2,94.2,2.44,2.68,3,0,2.5827592255310883,0
3.59,95.9,8.3,95.0,2.36,2.6,3,0,2.6853485164670703,0
3.38,67.9,12.8,61.5,4.69,2.77,1,0,3.554476639745294,1
3.59,93.0,8.4,89.0,4.18,4.19,3,0,3.644927568747827,1
4.75,90.9,9.3,76.7,3.78,4.13,5,1,2.9965341293369,0
3.5,91.0,13.4,89.6,3.25,3.24,2,0,3.3094903535518974,1
3.11,79.0,7.3,87.3,3.87,3.9,3,1,3.6175926413898307,1
3.47,91.1,15.5,95.9,4.3,4.33,3,0,3.927173442673866,1
4.02,79.9,11.5,89.5,3.74,4.64,4,0,3.588306572936185,1
3.84,87.7,10.0,75.6,4.06,4.5,2,0,4.029759010990288,1
4.12,83.4,11.5,83.0,4.93,3.38,3,0,3.706421371838333,1
4.52,77.6,5.3,67.6,2.74,4.1,4,0,3.0182973134032336,1
4.5,68.5,14.1,99.3,3.44,3.59,5,0,3.008799121840418,1
3.2,93.6,11.6,93.6,4.34,3.53,3,0,3.6926261302345846,1
3.97,80.3,18.9,60.9,2.97,4.05,5,0,3.1586129140314627,1
2.73,82.8,12.5,85.1,3.48,3.78,1,0,3.6032486172848834,1
4.15,89.5,8.4,100.0,2.37,2.85,1,0,3.170279381595855,1
2.83,72.6,5.0,91.3,5.0,2.58,4,0,2.8660884090468306,0
2.83,91.2,7.2,86.8,3.3,3.67,4,0,2.907966947956011,0
3.51,87.7,14.0,89.8,3.52,5.0,3,0,3.9880402301022526,1
4.07,71.7,11.0,82.1,3.19,3.53,1,0,3.572902842612585,1
3.13,78.7,3.9,69.0,3.7,2.94,4,0,2.9391031200855924,0
3.34,94.5,3.3,74.0,3.7,3.59,4,0,3.256250605757764,1
3.18,97.0,15.8,69.8,2.32,3.89,3,0,3.5606544787883125,1
3.67,94.2,9.4,85.9,2.4,3.38,4,0,2.59477295102806,0
4.06,77.4,9.7,99.1,4.34,4.41,3,0,3.8936689749254407,1
3.61,79.3,9.1,96.7,4.31,4.14,3,1,3.4807155287563343,1
3.29,73.7,11.0,62.9,4.09,4.42,3,0,3.7376618633954015,1
4.37,92.3,12.7,67.2,2.44,2.91,2,0,2.8898940526302592,0
4.11,72.5,7.9,71.3,4.35,4.14,2,0,3.8774593345548736,1
3.21,100.0,14.7,83.1,2.61,3.84,3,1,3.256464833259757,1
3.15,84.4,4.4,66.7,3.31,3.46,3,1,3.1779438000585096,1
3.4,82.0,15.5,93.0,3.01,3.8,3,0,3.4823598610060036,1
4.09,80.2,11.6,60.9,5.0,4.02,2,1,4.297746244554645,1
2.3,78.1,5.2,91.9,3.66,3.9,3,0,3.46189668739604,1
4.25,84.8,16.3,88.4,3.56,4.92,4,0,3.709024535471159,1
3.42,75.8,11.7,60.8,3.82,2.67,3,1,3.1458839186731864,1
2.99,94.8,14.0,78.5,4.05,4.01,4,0,3.4650282779669555,1
3.67,93.4,1.6,72.6,2.97,3.46,4,1,3.005844435200522,1
3.74,87.2,6.9,63.9,4.51,4.95,5,0,4.102342020273533,1
4.04,93.5,9.0,89.9,3.42,3.64,4,0,3.4039012927571757,1
4.17,76.5,10.2,84.2,1.9,4.51,5,0,2.953314524123249,0
3.77,73.8,13.4,68.7,2.95,2.95,4,0,2.6865951080050343,0
3.85,89.6,13.6,100.0,4.97,4.08,3,1,4.222237610585106,1
3.63,83.6,0.7,75.8,4.05,3.49,2,0,3.3792165750216236,1
3.93,85.7,7.5,67.0,3.32,4.34,2,0,3.5243290449589075,1
3.29,74.6,8.2,82.4,4.17,3.67,1,0,3.8058650093223227,1
3.4,85.5,11.6,100.0,2.59,3.91,3,0,3.2375994640962675,1
2.82,73.6,13.8,63.3,4.2,4.48,5,1,3.155178835102995,1
4.43,95.8,13.4,81.8,4.62,2.97,3,1,3.3899928492430638,1
3.28,84.5,13.5,77.1,3.07,3.54,4,1,2.833897276254043,0
4.14,99.0,8.7,84.7,4.05,3.51,1,1,3.7814052270793024,1
4.23,86.8,12.4,66.3,4.39,4.19,3,1,3.5451479051231236,1
2.83,77.5,2.9,86.4,2.14,5.0,3,0,3.239950363591281,1
3.67,92.8,12.2,85.0,2.91,3.67,5,0,2.9113011892118945,0
3.93,73.7,16.2,92.4,3.43,4.55,4,0,3.327369600575452,1
3.32,82.0,3.7,86.6,4.06,3.98,3,0,3.6613908492660587,1
2.92,83.3,9.9,93.7,3.81,3.0,3,0,3.1614996954317953,1
4.34,62.3,14.9,86.2,3.65,3.9,3,2,3.399680210240072,1
3.92,99.6,13.0,94.3,3.59,4.15,3,1,3.612288668089962,1
3.62,90.4,15.1,91.3,3.08,3.36,5,1,3.007658576052987,1
3.08,70.7,11.1,87.2,2.48,4.54,4,0,3.3358218933906874,1
3.09,88.2,15.9,88.8,3.67,3.93,4,1,3.3975416511239263,1
3.68,73.8,12.4,85.2,3.44,2.88,3,1,2.895762015164798,0
3.37,88.1,9.4,69.9,3.57,3.46,3,1,3.2664523568412935,1
3.71,75.8,11.1,81.6,3.42,3.75,3,1,3.044140550528109,1
3.79,85.7,13.5,71.8,4.02,4.72,4,0,3.7194198748534304,1
3.37,89.0,9.6,87.8,2.71,3.56,1,0,3.352134187350439,1
4.45,87.6,9.1,45.5,3.81,5.0,3,0,3.9912054178451024,1
3.22,81.8,10.0,75.3,2.59,5.0,3,0,3.8069433384625317,1
3.13,78.4,3.1,61.7,3.77,4.0,4,0,3.1325790335694976,1
3.81,82.3,4.6,79.7,3.83,4.89,3,0,3.7476383189562985,1
3.84,95.1,4.9,66.4,2.78,3.33,4,0,2.9226371054838975,0
3.1,89.8,12.1,100.0,4.34,3.82,5,0,3.54821486003815,1
3.43,92.6,17.0,62.7,4.08,2.81,2,1,3.4864624047050583,1
2.83,84.7,7.1,73.8,3.26,4.13,3,1,3.0515086860451044,1
3.32,95.2,9.9,100.0,3.26,3.49,1,0,3.4754816457169726,1
4.0,99.9,11.1,97.3,3.53,4.7,3,0,3.8965911448455146,1
2.95,71.4,1.3,96.9,2.83,4.14,4,0,2.831414780027681,0
3.05,74.4,11.2,55.6,3.27,3.42,5,0,2.8936928256044996,0
3.19,95.8,14.9,76.9,4.35,3.29,3,0,3.5705030128401853,1
4.17,100.0,6.4,65.2,4.45,5.0,2,0,4.248253845435204,1
4.1,73.9,9.4,86.5,4.69,2.84,4,1,3.0515127013129586,1
2.55,71.4,13.1,90.5,4.1,2.88,4,0,2.917095647593847,0
2.71,77.4,6.3,98.6,3.65,3.46,3,0,3.0238346571427734,1
3.64,80.1,9.8,80.8,3.25,3.65,5,0,2.744181281207277,0
2.8,86.5,13.6,70.7,3.06,2.75,2,1,2.953794206390593,0
4.2,92.7,2.1,69.7,3.48,4.59,5,0,3.3272904930418643,1
2.5,83.2,11.1,80.1,4.03,3.94,2,0,3.7757985362064646,1
3.22,100.0,7.8,86.7,3.59,5.0,4,0,3.69346736530518,1
3.7,84.5,14.0,90.7,3.35,4.81,4,0,3.4652380170780632,1
4.34,78.1,17.3,83.9,5.0,2.84,4,0,3.474808921626129,1
3.6,75.5,4.3,62.5,2.58,4.17,3,1,3.194414856543672,1
3.76,80.7,4.1,82.2,3.96,3.35,4,0,3.0062539344800685,1
3.69,86.9,7.2,85.3,2.19,3.15,1,1,2.886475473837732,0
4.07,83.7,12.4,44.2,3.33,3.27,2,0,3.064426296579094,1
3.75,81.1,9.7,83.0,2.95,3.28,4,0,2.6796767778896218,0
3.97,81.9,16.2,79.8,3.51,3.14,3,0,3.4352464404234384,1
3.98,77.1,4.5,91.2,3.52,3.19,2,0,3.1412037291306483,1
4.14,87.3,6.4,68.5,2.85,4.83,3,0,3.535804396833669,1
2.51,100.0,17.4,78.7,3.03,4.11,2,1,3.820863481220939,1
2.84,81.9,9.4,75.4,2.96,3.4,3,0,3.3802233679495672,1
3.94,88.8,18.2,82.2,5.0,3.75,5,0,3.914755655197773,1
4.58,80.2,13.1,66.7,2.68,4.48,1,0,3.627223662931832,1
3.76,100.0,10.7,92.5,3.9,3.75,3,1,3.613324395649409,1
3.47,79.3,12.4,58.2,2.12,2.74,3,1,2.4952816243008513,0
4.09,80.9,2.9,86.6,3.45,4.3,3,1,3.352829986663023,1
4.26,69.1,15.0,100.0,4.48,3.71,3,0,3.616410972093876,1
3.94,66.3,11.3,76.9,4.4,3.46,1,0,3.7083440462019124,1
3.58,82.8,2.0,97.6,3.57,3.04,3,0,2.9888118891439164,0
3.62,79.4,10.2,73.4,4.07,5.0,5,1,3.759808061266822,1
3.73,90.0,9.0,100.0,3.56,2.97,3,0,3.0344936360665313,1
4.26,90.2,14.5,77.2,3.59,3.43,2,0,3.4038971466962846,1
3.81,87.0,7.3,81.5,2.66,3.96,3,0,3.1661267637948165,1
3.82,89.8,11.7,81.6,2.75,3.49,5,0,2.6588359611051104,0
4.08,91.2,7.3,61.6,3.46,4.46,3,1,3.4423136529846574,1
3.58,89.2,1.5,88.4,4.43,3.73,1,0,3.7013742848503854,1
3.73,79.3,4.2,79.2,4.33,4.12,2,0,3.434725542913945,1
4.58,76.8,9.5,77.6,2.78,3.69,3,0,3.1605145890966573,1
3.28,82.4,8.5,50.0,3.63,5.0,3,1,3.893526436240265,1
3.31,81.0,11.5,100.0,4.72,3.24,3,0,3.5494382721287185,1
3.17,86.8,8.1,100.0,4.15,2.95,2,1,3.3941836617231864,1
3.76,95.0,5.7,41.7,3.68,3.72,4,0,3.1422024659578867,1
3.79,81.7,8.8,81.9,3.05,4.12,4,0,2.9010471976856875,0
2.64,86.8,3.0,82.3,3.81,3.6,5,0,3.2236220015964525,1
4.08,100.0,9.6,100.0,4.21,3.99,3,0,3.7590521055912673,1
3.06,88.3,0.9,69.3,3.48,3.6,1,1,3.3959938985253393,1
3.83,90.0,11.3,100.0,3.82,3.78,4,2,3.089599145493292,1
3.66,100.0,11.6,67.5,2.99,3.57,5,0,2.7569838326153713,0
2.18,83.0,14.9,79.0,3.99,3.3,4,0,3.051607227909702,1
2.42,91.4,8.0,95.7,3.51,3.06,2,0,3.3115453223609923,1
3.04,76.4,12.6,87.7,3.11,3.3,1,0,3.4921581364436567,1
4.19,81.4,3.3,80.7,4.32,3.39,4,0,3.0421368839297553,1
2.66,81.4,11.2,84.6,4.47,4.68,1,0,4.531668457729202,1
4.16,89.7,7.1,96.6,2.28,2.97,3,0,2.4252285787866406,0
2.72,100.0,7.7,78.5,3.3,3.33,2,0,3.037597455651657,1
2.51,77.1,16.5,85.3,3.17,3.92,2,2,3.4061523825907503,1
3.75,96.1,6.8,99.2,3.46,4.29,5,0,3.2765123485776284,1
3.58,93.5,11.9,81.3,3.97,4.1,4,1,3.598520283424941,1
2.72,87.3,10.0,73.2,2.5,2.87,3,0,2.7931719466262726,0
3.0,87.7,13.6,90.7,4.3,4.41,3,0,3.592667124314735,1
3.75,92.2,5.6,98.2,3.08,4.18,3,0,3.5746047757004487,1
3.41,85.3,4.0,98.1,3.02,3.15,2,0,3.1052773723248377,1
3.91,80.7,5.1,90.5,3.9,3.32,3,1,3.113228704188124,1
3.43,96.2,3.9,100.0,4.54,3.49,2,0,3.949493792578304,1
4.09,83.6,8.4,82.6,3.88,3.88,3,1,3.2813210986779433,1
3.03,86.4,9.3,73.0,3.63,4.96,3,1,3.933002423873449,1
3.89,75.0,12.5,59.2,3.08,4.84,3,1,3.515350302309591,1
2.97,84.3,12.3,65.2,3.58,4.85,3,2,3.5920868358464255,1
3.75,70.8,3.8,87.0,3.24,3.67,2,0,3.0886936744184643,1
3.92,86.5,12.0,87.0,2.6,3.95,3,1,3.2345552154941615,1
3.07,70.7,7.0,100.0,3.7,3.76,1,0,3.712152272041567,1
3.79,67.6,12.4,89.9,4.3,3.59,3,2,3.4857159376012166,1
3.88,70.5,0.0,86.4,3.4,3.21,1,0,2.86375678493181,0
3.85,89.6,9.1,71.6,4.81,5.0,2,0,4.422225430419601,1
3.23,75.3,10.9,97.7,3.3,3.64,5,0,2.781116378179531,0
3.42,83.7,8.2,100.0,2.97,2.68,3,0,2.6945961709054633,0
4.45,78.6,10.3,75.2,5.0,3.57,3,0,3.765906273135264,1
3.16,89.3,14.3,68.9,3.66,3.78,4,0,3.027125256943497,1
3.67,67.4,8.8,69.9,3.41,3.92,3,0,3.3546453285482616,1
3.5,84.5,13.5,100.0,3.67,3.82,1,0,3.4725749488831807,1
3.77,80.9,12.8,91.4,3.67,3.13,3,0,3.292809326228695,1
4.3,92.3,7.0,81.3,3.22,5.0,1,1,3.8325982449974973,1
3.3,91.1,0.0,88.5,3.64,3.58,3,0,3.130710065619751,1
3.78,63.6,10.1,55.9,3.22,4.23,1,1,3.6153266606990795,1
3.95,96.7,15.0,100.0,2.7,3.96,3,0,3.311870452194042,1
3.43,95.3,14.5,90.6,3.15,2.96,2,0,3.4108260495997786,1
3.18,89.6,11.2,92.7,2.93,3.57,4,0,3.012205559894827,1
3.65,71.1,7.7,73.3,3.51,4.31,3,2,3.3883390184266564,1
3.61,90.1,12.8,61.9,3.14,3.43,3,1,3.0215143876959387,1
2.78,92.0,4.6,83.0,4.84,3.7,3,2,3.4463661129339602,1
3.21,81.8,11.6,87.9,3.76,3.83,3,2,3.183973813446147,1
3.96,94.4,14.0,82.6,2.12,3.46,3,1,2.927775716607533,0
3.37,100.0,9.7,93.8,2.64,4.05,5,0,3.167642420058993,1
3.83,81.1,5.7,67.0,3.62,3.56,1,0,3.5264879520891634,1
3.07,76.1,9.7,66.8,4.0,3.48,3,2,2.8234667509803986,0
3.66,82.9,11.4,68.1,3.84,4.54,4,0,3.8098614114809273,1
3.66,90.3,6.0,63.5,3.94,4.11,1,0,3.8213136206410354,1
3.75,84.9,8.3,73.8,3.07,3.03,4,0,2.629295949087652,0
3.41,75.4,13.4,74.9,5.0,3.28,3,0,3.8119489964083013,1
3.68,96.6,13.8,82.5,3.12,3.9,4,0,3.3165033860338626,1
4.55,83.3,10.5,93.5,4.21,4.35,3,0,3.7808812639169793,1
3.81,91.0,6.7,85.5,2.56,3.1,4,0,2.715242172695985,0
4.34,91.4,1.4,58.5,2.55,4.31,5,0,2.914010488676738,0
3.51,83.2,11.1,92.1,3.89,4.25,3,1,3.5676596553118674,1
2.3,91.2,3.9,63.3,4.09,4.01,3,2,3.3165532663472166,1
3.98,100.0,10.6,48.5,2.98,3.11,4,0,2.835479448377432,0
4.58,94.1,7.5,92.4,4.37,3.2,3,0,3.230144242027193,1
3.67,68.8,12.6,95.2,3.88,3.86,4,1,3.189415813408566,1
3.31,83.2,5.5,100.0,3.75,4.21,2,0,3.8000266428844536,1
3.64,78.1,4.2,84.1,3.85,4.01,5,0,3.076594636247471,1
4.18,97.0,11.4,100.0,3.72,3.42,2,0,3.5474319708633004,1
3.67,85.0,9.8,55.7,2.88,3.94,2,1,3.461244404800803,1
3.26,83.5,12.8,74.6,4.74,5.0,5,1,3.890789869734581,1
3.11,70.0,15.2,93.7,4.17,2.6,3,0,3.1442639035133935,1
3.96,100.0,8.1,79.9,3.51,3.54,2,0,3.7724070779829333,1
5.0,86.1,13.0,87.5,4.35,3.06,3,0,3.6216766726837473,1
3.02,83.5,3.4,87.2,4.69,3.58,4,0,3.6843298984781434,1
3.91,69.9,5.0,93.4,4.27,4.16,4,0,3.5712387966679904,1
3.94,86.7,10.0,100.0,3.92,2.77,3,1,3.0067974973760947,1
3.04,84.4,8.5,87.4,3.11,4.09,4,1,3.1649516169601153,1
4.0,86.3,1.1,89.2,3.14,3.72,5,2,2.5935310923544486,0
4.62,71.1,17.0,66.4,2.27,3.02,3,1,2.5025933842753236,0
4.08,68.3,1.3,73.4,3.77,3.69,3,0,3.1108248271313395,1
3.42,100.0,8.1,82.4,3.56,2.96,4,1,2.988734204887476,0
2.92,73.3,13.7,77.7,1.98,3.57,2,0,2.804850879520487,0
3.82,90.2,9.1,62.6,1.92,4.29,5,2,2.6410747346015877,0
3.53,82.2,12.3,95.0,4.77,2.81,5,0,3.0042449295880833,1
3.93,95.0,6.9,72.4,2.39,3.52,2,0,3.1860884540465886,1
3.45,86.9,10.5,79.7,3.94,4.75,2,0,3.924424872961965,1
3.14,85.9,15.5,61.2,2.54,3.73,1,0,3.4730390869768226,1
3.64,86.4,8.1,90.0,4.56,4.24,5,1,3.141757868438451,1
4.18,77.3,11.9,76.7,4.03,3.51,2,0,3.3884628619156536,1
4.01,73.4,8.9,89.0,3.96,2.85,4,0,2.8737903247878775,0
3.46,82.6,10.5,39.0,2.91,2.49,1,0,2.9450696672629726,0
3.01,69.7,11.8,68.6,3.88,3.39,3,0,3.131225322832956,1
3.45,63.8,5.1,93.0,3.29,5.0,3,0,3.615164819424664,1
3.44,86.4,5.7,79.1,2.52,3.6,3,0,2.782242157998581,0
3.57,82.3,7.5,100.0,3.35,3.29,3,0,2.9624240339124013,0
4.59,94.8,12.7,84.7,3.01,3.85,2,0,3.586519128383709,1
3.44,93.4,13.8,93.2,2.92,3.25,3,0,3.018800574891371,1
3.67,90.2,16.9,90.4,3.76,3.72,4,0,3.8535705134732128,1
3.99,90.0,8.4,69.7,2.55,3.87,3,0,3.094984601460648,1
3.85,77.1,7.8,75.8,4.62,2.74,4,0,3.140477475625582,1
4.33,89.7,10.5,90.1,4.18,4.66,3,0,3.733038378915572,1
3.33,78.9,5.6,86.6,3.41,3.75,5,0,3.0424384179908355,1
3.27,90.8,13.8,53.9,4.68,4.76,3,0,4.10116281117968,1
3.42,100.0,6.2,95.1,3.03,3.23,3,0,3.041776490038344,1
3.14,61.0,5.5,82.3,3.74,3.17,4,1,2.832718718362746,0
3.63,92.4,4.5,51.3,3.84,3.33,2,0,3.368772099912063,1
3.68,85.7,7.3,70.7,2.72,3.14,5,0,2.381197291714017,0
3.43,78.8,8.7,90.1,4.22,4.58,3,1,3.738697504139844,1
3.87,92.5,6.9,70.7,2.99,3.85,5,0,2.800198606663026,0
3.89,72.4,5.8,71.7,4.07,4.26,2,0,3.6733517277575713,1
3.23,100.0,15.9,91.1,3.67,3.89,3,0,3.721961678478648,1
3.89,95.6,8.7,69.6,3.05,4.09,4,0,3.348754294302817,1
3.02,79.5,11.3,90.1,3.45,3.67,3,0,3.412232970450976,1
3.14,65.7,11.8,61.8,3.91,3.8,5,1,2.9338803897195946,0
4.32,78.7,7.7,92.0,4.04,3.87,3,1,3.1341035368671863,1
3.49,99.3,4.8,97.0,2.34,4.03,3,0,2.860638383197707,0
3.5,100.0,7.7,82.6,3.93,3.33,5,1,3.042501919545325,1
4.43,82.6,11.5,80.0,2.97,3.51,4,0,2.858204677089702,0
3.69,92.1,5.9,64.2,2.7,3.99,4,0,2.991483521955702,0
3.47,80.9,12.1,94.2,3.54,4.36,5,1,2.9416521452226325,0
3.15,82.1,0.0,81.9,2.9,4.99,5,1,3.0754147421202287,1
3.83,76.3,9.8,97.1,3.54,3.39,3,0,3.108756727269781,1
4.32,99.0,12.5,88.4,3.03,3.34,2,1,3.1509375698491264,1
3.57,77.9,14.3,100.0,3.78,2.47,4,0,2.8812415109837177,0
4.24,89.0,4.0,93.2,4.15,4.14,5,1,3.0286915082837194,1
3.53,86.7,11.3,94.5,4.37,4.12,3,0,3.894150778598074,1
3.22,100.0,16.6,84.2,3.05,2.84,3,2,2.6226366656238533,0
3.36,85.3,19.1,75.2,3.33,3.74,3,0,3.7861980585446386,1
3.23,80.0,10.0,79.4,2.85,4.6,4,0,3.329102987147874,1
4.29,77.7,6.2,73.9,3.16,3.23,3,0,3.283899727220191,1
4.17,94.1,16.0,88.0,3.05,3.77,5,0,2.8849584692266452,0
3.79,100.0,12.7,57.1,3.86,3.52,5,0,3.2064433634411453,1
2.41,100.0,17.9,85.2,3.48,3.87,4,0,3.7031312726030436,1
4.34,80.1,17.3,83.0,3.57,4.68,3,0,3.975755378752863,1
3.41,93.1,3.4,82.3,4.21,4.32,4,1,3.5879991657419983,1
3.29,74.6,11.9,68.2,4.2,2.65,3,2,2.876829524567053,0
3.43,84.8,11.2,60.7,3.22,4.38,3,0,3.4577148081310374,1
3.62,71.3,13.7,68.6,1.22,3.84,3,1,2.616285165524577,0
3.82,85.5,10.1,79.1,4.26,3.62,3,0,3.5563342748511455,1
4.14,74.9,18.0,78.7,4.2,4.72,1,0,4.394526888422255,1
3.86,84.3,9.2,77.3,3.09,3.09,4,0,2.9878235347987694,0
3.61,98.3,9.2,79.8,3.8,4.05,2,2,3.583300638449942,1
3.41,76.5,14.3,66.5,4.76,3.28,3,0,3.515409488589752,1
3.16,81.0,9.5,82.9,4.78,3.76,5,0,3.229102209931138,1
3.79,94.6,10.0,51.5,2.81,3.01,3,1,2.5925003773769295,0
3.86,81.2,5.8,97.5,3.34,3.37,4,0,2.7363026551597023,0
3.22,73.0,6.8,75.0,2.38,4.15,3,2,3.0003854141335466,1
3.07,80.8,4.8,100.0,3.27,3.12,5,0,2.804724621301437,0
3.99,85.3,8.0,77.6,3.16,3.2,2,2,2.7686166441884112,0
3.39,91.2,6.4,86.2,1.8,3.55,3,0,2.6856622307632025,0
3.02,67.0,5.6,100.0,4.33,4.72,4,1,3.604317510457867,1
3.13,90.7,8.6,84.7,4.6,2.61,3,0,3.323619594615408,1
3.86,87.0,13.9,69.6,4.47,1.7,3,0,3.080820794428379,1
4.39,64.0,5.4,94.4,4.28,3.45,3,0,3.365843801722781,1
